-0.1799999999999999	-0.9800000000000000
-0.1600000000000000	-0.9800000000000000
-0.1400000000000000	-0.9800000000000000
-0.1200000000000000	-0.9800000000000000
-0.1000000000000000	-0.9800000000000000
-0.0800000000000000	-0.9800000000000000
-0.0599999999999999	-0.9800000000000000
-0.0400000000000000	-0.9800000000000000
-0.0200000000000000	-0.9800000000000000
0.0000000000000000	-0.9800000000000000
0.0200000000000000	-0.9800000000000000
0.0400000000000000	-0.9800000000000000
0.0600000000000001	-0.9800000000000000
0.0800000000000001	-0.9800000000000000
0.1000000000000001	-0.9800000000000000
0.1200000000000001	-0.9800000000000000
0.1400000000000001	-0.9800000000000000
0.1599999999999999	-0.9800000000000000
0.1799999999999999	-0.9800000000000000
-0.2600000000000000	-0.9600000000000000
-0.2400000000000000	-0.9600000000000000
-0.2200000000000000	-0.9600000000000000
-0.2000000000000000	-0.9600000000000000
-0.1799999999999999	-0.9600000000000000
-0.1600000000000000	-0.9600000000000000
-0.1400000000000000	-0.9600000000000000
-0.1200000000000000	-0.9600000000000000
-0.1000000000000000	-0.9600000000000000
-0.0800000000000000	-0.9600000000000000
-0.0599999999999999	-0.9600000000000000
-0.0400000000000000	-0.9600000000000000
-0.0200000000000000	-0.9600000000000000
0.0000000000000000	-0.9600000000000000
0.0200000000000000	-0.9600000000000000
0.0400000000000000	-0.9600000000000000
0.0600000000000001	-0.9600000000000000
0.0800000000000001	-0.9600000000000000
0.1000000000000001	-0.9600000000000000
0.1200000000000001	-0.9600000000000000
0.1400000000000001	-0.9600000000000000
0.1599999999999999	-0.9600000000000000
0.1799999999999999	-0.9600000000000000
0.2000000000000000	-0.9600000000000000
0.2200000000000000	-0.9600000000000000
0.2400000000000000	-0.9600000000000000
0.2600000000000000	-0.9600000000000000
-0.3400000000000000	-0.9399999999999999
-0.3200000000000000	-0.9399999999999999
-0.2999999999999999	-0.9399999999999999
-0.2800000000000000	-0.9399999999999999
-0.2600000000000000	-0.9399999999999999
-0.2400000000000000	-0.9399999999999999
-0.2200000000000000	-0.9399999999999999
-0.2000000000000000	-0.9399999999999999
-0.1799999999999999	-0.9399999999999999
-0.1600000000000000	-0.9399999999999999
-0.1400000000000000	-0.9399999999999999
-0.1200000000000000	-0.9399999999999999
-0.1000000000000000	-0.9399999999999999
-0.0800000000000000	-0.9399999999999999
-0.0599999999999999	-0.9399999999999999
-0.0400000000000000	-0.9399999999999999
-0.0200000000000000	-0.9399999999999999
0.0000000000000000	-0.9399999999999999
0.0200000000000000	-0.9399999999999999
0.0400000000000000	-0.9399999999999999
0.0600000000000001	-0.9399999999999999
0.0800000000000001	-0.9399999999999999
0.1000000000000001	-0.9399999999999999
0.1200000000000001	-0.9399999999999999
0.1400000000000001	-0.9399999999999999
0.1599999999999999	-0.9399999999999999
0.1799999999999999	-0.9399999999999999
0.2000000000000000	-0.9399999999999999
0.2200000000000000	-0.9399999999999999
0.2400000000000000	-0.9399999999999999
0.2600000000000000	-0.9399999999999999
0.2800000000000000	-0.9399999999999999
0.3000000000000000	-0.9399999999999999
0.3200000000000001	-0.9399999999999999
0.3400000000000001	-0.9399999999999999
-0.3800000000000000	-0.9200000000000000
-0.3600000000000000	-0.9200000000000000
-0.3400000000000000	-0.9200000000000000
-0.3200000000000000	-0.9200000000000000
-0.2999999999999999	-0.9200000000000000
-0.2800000000000000	-0.9200000000000000
-0.2600000000000000	-0.9200000000000000
-0.2400000000000000	-0.9200000000000000
-0.2200000000000000	-0.9200000000000000
-0.2000000000000000	-0.9200000000000000
-0.1799999999999999	-0.9200000000000000
-0.1600000000000000	-0.9200000000000000
-0.1400000000000000	-0.9200000000000000
-0.1200000000000000	-0.9200000000000000
-0.1000000000000000	-0.9200000000000000
-0.0800000000000000	-0.9200000000000000
-0.0599999999999999	-0.9200000000000000
-0.0400000000000000	-0.9200000000000000
-0.0200000000000000	-0.9200000000000000
0.0000000000000000	-0.9200000000000000
0.0200000000000000	-0.9200000000000000
0.0400000000000000	-0.9200000000000000
0.0600000000000001	-0.9200000000000000
0.0800000000000001	-0.9200000000000000
0.1000000000000001	-0.9200000000000000
0.1200000000000001	-0.9200000000000000
0.1400000000000001	-0.9200000000000000
0.1599999999999999	-0.9200000000000000
0.1799999999999999	-0.9200000000000000
0.2000000000000000	-0.9200000000000000
0.2200000000000000	-0.9200000000000000
0.2400000000000000	-0.9200000000000000
0.2600000000000000	-0.9200000000000000
0.2800000000000000	-0.9200000000000000
0.3000000000000000	-0.9200000000000000
0.3200000000000001	-0.9200000000000000
0.3400000000000001	-0.9200000000000000
0.3600000000000001	-0.9200000000000000
0.3800000000000001	-0.9200000000000000
-0.4200000000000000	-0.9000000000000000
-0.4000000000000000	-0.9000000000000000
-0.3800000000000000	-0.9000000000000000
-0.3600000000000000	-0.9000000000000000
-0.3400000000000000	-0.9000000000000000
-0.3200000000000000	-0.9000000000000000
-0.2999999999999999	-0.9000000000000000
-0.2800000000000000	-0.9000000000000000
-0.2600000000000000	-0.9000000000000000
-0.2400000000000000	-0.9000000000000000
-0.2200000000000000	-0.9000000000000000
-0.2000000000000000	-0.9000000000000000
-0.1799999999999999	-0.9000000000000000
-0.1600000000000000	-0.9000000000000000
-0.1400000000000000	-0.9000000000000000
-0.1200000000000000	-0.9000000000000000
-0.1000000000000000	-0.9000000000000000
-0.0800000000000000	-0.9000000000000000
-0.0599999999999999	-0.9000000000000000
-0.0400000000000000	-0.9000000000000000
-0.0200000000000000	-0.9000000000000000
0.0000000000000000	-0.9000000000000000
0.0200000000000000	-0.9000000000000000
0.0400000000000000	-0.9000000000000000
0.0600000000000001	-0.9000000000000000
0.0800000000000001	-0.9000000000000000
0.1000000000000001	-0.9000000000000000
0.1200000000000001	-0.9000000000000000
0.1400000000000001	-0.9000000000000000
0.1599999999999999	-0.9000000000000000
0.1799999999999999	-0.9000000000000000
0.2000000000000000	-0.9000000000000000
0.2200000000000000	-0.9000000000000000
0.2400000000000000	-0.9000000000000000
0.2600000000000000	-0.9000000000000000
0.2800000000000000	-0.9000000000000000
